date,country,daily_count
2016-01-17,Wales,38.70967741935484
2016-01-18,England,1323.0
2016-01-18,Scotland,40.0
2016-01-18,Wales,38.70967741935484
2016-01-19,England,1494.0
2016-01-19,Scotland,44.0
2016-01-19,Wales,38.70967741935484
2016-01-20,England,1491.0
2016-01-20,Scotland,43.0
2016-01-20,Wales,38.70967741935484
2016-01-21,England,1339.0
2016-01-21,Scotland,39.0
2016-01-21,Wales,38.70967741935484
2016-01-22,England,1308.0
2016-01-22,Scotland,53.0
2016-01-22,Wales,38.70967741935484
2016-01-23,England,1385.0
2016-01-23,Scotland,54.0
2016-01-23,Wales,38.70967741935484
2016-01-24,England,1467.0
2016-01-24,Scotland,54.0
2016-01-24,Wales,38.70967741935484
2016-01-25,England,1351.0
2016-01-25,Scotland,36.0
2016-01-25,Wales,38.70967741935484
2016-01-26,England,1311.0
2016-01-26,Scotland,31.0
2016-01-26,Wales,38.70967741935484
2016-01-27,England,1217.0
2016-01-27,Scotland,34.0
2016-01-27,Wales,38.70967741935484
2016-01-28,England,1347.0
2016-01-28,Scotland,47.0
2016-01-28,Wales,38.70967741935484
2016-01-29,England,1294.0
2016-01-29,Scotland,36.0
2016-01-29,Wales,38.70967741935484
2016-01-30,England,1284.0
2016-01-30,Scotland,42.0
2016-01-30,Wales,38.70967741935484
2016-01-31,England,1419.0
2016-01-31,Scotland,39.0
2016-01-31,Wales,38.70967741935484
2016-02-01,England,1316.0
2016-02-01,Scotland,47.0
2016-02-01,Wales,50.689655172413794
2016-02-02,England,1266.0
2016-02-02,Scotland,45.0
2016-02-02,Wales,50.689655172413794
2016-02-03,England,1296.0
2016-02-03,Scotland,47.0
2016-02-03,Wales,50.689655172413794
2016-02-04,England,1354.0
2016-02-04,Scotland,51.0
2016-02-04,Wales,50.689655172413794
2016-02-05,England,1331.0
2016-02-05,Scotland,43.0
2016-02-05,Wales,50.689655172413794
2016-02-06,England,1471.0
2016-02-06,Scotland,50.0
2016-02-06,Wales,50.689655172413794
2016-02-07,England,1359.0
2016-02-07,Scotland,31.0
2016-02-07,Wales,50.689655172413794
2016-02-08,England,1412.0
2016-02-08,Scotland,52.0
2016-02-08,Wales,50.689655172413794
2016-02-09,England,1254.0
2016-02-09,Scotland,47.0
2016-02-09,Wales,50.689655172413794
2016-02-10,England,1259.0
2016-02-10,Scotland,41.0
2016-02-10,Wales,50.689655172413794
2016-02-11,England,1362.0
2016-02-11,Scotland,60.0
2016-02-11,Wales,50.689655172413794
2016-02-12,England,1376.0
2016-02-12,Scotland,45.0
2016-02-12,Wales,50.689655172413794
2016-02-13,England,1348.0
2016-02-13,Scotland,56.0
2016-02-13,Wales,50.689655172413794
2016-02-14,England,1390.0
2016-02-14,Scotland,69.0
2016-02-14,Wales,50.689655172413794
2016-02-15,England,1507.0
2016-02-15,Scotland,78.0
2016-02-15,Wales,50.689655172413794
2016-02-16,England,1449.0
2016-02-16,Scotland,46.0
2016-02-16,Wales,50.689655172413794
2016-02-17,England,1260.0
2016-02-17,Scotland,54.0
2016-02-17,Wales,50.689655172413794
2016-02-18,England,1336.0
2016-02-18,Scotland,46.0
2016-02-18,Wales,50.689655172413794
2016-02-19,England,1410.0
2016-02-19,Scotland,41.0
2016-02-19,Wales,50.689655172413794
2016-02-20,England,1350.0
2016-02-20,Scotland,57.0
2016-02-20,Wales,50.689655172413794
2016-02-21,England,1375.0
2016-02-21,Scotland,54.0
2016-02-21,Wales,50.689655172413794
2016-02-22,England,1312.0
2016-02-22,Scotland,49.0
2016-02-22,Wales,50.689655172413794
2016-02-23,England,1378.0
2016-02-23,Scotland,63.0
2016-02-23,Wales,50.689655172413794
2016-02-24,England,1411.0
2016-02-24,Scotland,56.0
2016-02-24,Wales,50.689655172413794
2016-02-25,England,1515.0
2016-02-25,Scotland,80.0
2016-02-25,Wales,50.689655172413794
2016-02-26,England,1413.0
2016-02-26,Scotland,72.0
2016-02-26,Wales,50.689655172413794
2016-02-27,England,1585.0
2016-02-27,Scotland,88.0
2016-02-27,Wales,50.689655172413794
2016-02-28,England,1586.0
2016-02-28,Scotland,90.0
2016-02-28,Wales,50.689655172413794
2016-02-29,England,1550.0
2016-02-29,Scotland,63.0
2016-02-29,Wales,50.689655172413794
2016-03-01,England,1262.0
2016-03-01,Scotland,52.0
2016-03-01,Wales,86.06451612903226
2016-03-02,England,1258.0
2016-03-02,Scotland,45.0
2016-03-02,Wales,86.06451612903226
2016-03-03,England,1308.0
2016-03-03,Scotland,66.0
2016-03-03,Wales,86.06451612903226
2016-03-04,England,1308.0
2016-03-04,Scotland,57.0
2016-03-04,Wales,86.06451612903226
2016-03-05,England,1278.0
2016-03-05,Scotland,84.0
2016-03-05,Wales,86.06451612903226
2016-03-06,England,1360.0
2016-03-06,Scotland,82.0
2016-03-06,Wales,86.06451612903226
2016-03-07,England,1404.0
2016-03-07,Scotland,92.0
2016-03-07,Wales,86.06451612903226
2016-03-08,England,1360.0
2016-03-08,Scotland,60.0
2016-03-08,Wales,86.06451612903226
2016-03-09,England,1465.0
2016-03-09,Scotland,64.0
2016-03-09,Wales,86.06451612903226
2016-03-10,England,1313.0
2016-03-10,Scotland,67.0
2016-03-10,Wales,86.06451612903226
2016-03-11,England,1419.0
2016-03-11,Scotland,59.0
2016-03-11,Wales,86.06451612903226
2016-03-12,England,1621.0
2016-03-12,Scotland,67.0
2016-03-12,Wales,86.06451612903226
2016-03-13,England,1595.0
2016-03-13,Scotland,114.0
2016-03-13,Wales,86.06451612903226
2016-03-14,England,1475.0
2016-03-14,Scotland,138.0
2016-03-14,Wales,86.06451612903226
2016-03-15,England,1421.0
2016-03-15,Scotland,88.0
2016-03-15,Wales,86.06451612903226
2016-03-16,England,1422.0
2016-03-16,Scotland,93.0
2016-03-16,Wales,86.06451612903226
2016-03-17,England,1547.0
2016-03-17,Scotland,90.0
2016-03-17,Wales,86.06451612903226
2016-03-18,England,1495.0
2016-03-18,Scotland,101.0
2016-03-18,Wales,86.06451612903226
2016-03-19,England,1586.0
2016-03-19,Scotland,153.0
2016-03-19,Wales,86.06451612903226
2016-03-20,England,1818.0
2016-03-20,Scotland,202.0
2016-03-20,Wales,86.06451612903226
2016-03-21,England,1538.0
2016-03-21,Scotland,124.0
2016-03-21,Wales,86.06451612903226
2016-03-22,England,1654.0
2016-03-22,Scotland,127.0
2016-03-22,Wales,86.06451612903226
2016-03-23,England,1530.0
2016-03-23,Scotland,95.0
2016-03-23,Wales,86.06451612903226
2016-03-24,England,1399.0
2016-03-24,Scotland,73.0
2016-03-24,Wales,86.06451612903226
2016-03-25,England,1755.0
2016-03-25,Scotland,115.0
2016-03-25,Wales,86.06451612903226
2016-03-26,England,1360.0
2016-03-26,Scotland,52.0
2016-03-26,Wales,86.06451612903226
2016-03-27,England,1245.0
2016-03-27,Scotland,47.0
2016-03-27,Wales,86.06451612903226
2016-03-28,England,1895.0
2016-03-28,Scotland,57.0
2016-03-28,Wales,86.06451612903226
2016-03-29,England,1330.0
2016-03-29,Scotland,66.0
2016-03-29,Wales,86.06451612903226
2016-03-30,England,1414.0
2016-03-30,Scotland,69.0
2016-03-30,Wales,86.06451612903226
2016-03-31,England,1508.0
2016-03-31,Scotland,92.0
2016-03-31,Wales,86.06451612903226
2016-04-01,England,1480.0
2016-04-01,Scotland,40.0
2016-04-01,Wales,78.93333333333334
2016-04-02,England,1448.0
2016-04-02,Scotland,83.0
2016-04-02,Wales,78.93333333333334
2016-04-03,England,1431.0
2016-04-03,Scotland,71.0
2016-04-03,Wales,78.93333333333334
2016-04-04,England,1344.0
2016-04-04,Scotland,53.0
2016-04-04,Wales,78.93333333333334
2016-04-05,England,1397.0
2016-04-05,Scotland,61.0
2016-04-05,Wales,78.93333333333334
2016-04-06,England,1338.0
2016-04-06,Scotland,42.0
2016-04-06,Wales,78.93333333333334
2016-04-07,England,1225.0
2016-04-07,Scotland,59.0
2016-04-07,Wales,78.93333333333334
2016-04-08,England,1407.0
2016-04-08,Scotland,53.0
2016-04-08,Wales,78.93333333333334
2016-04-09,England,1290.0
2016-04-09,Scotland,76.0
2016-04-09,Wales,78.93333333333334
2016-04-10,England,1454.0
2016-04-10,Scotland,92.0
2016-04-10,Wales,78.93333333333334
2016-04-11,England,1316.0
2016-04-11,Scotland,86.0
2016-04-11,Wales,78.93333333333334
2016-04-12,England,1331.0
2016-04-12,Scotland,55.0
2016-04-12,Wales,78.93333333333334
2016-04-13,England,1458.0
2016-04-13,Scotland,78.0
2016-04-13,Wales,78.93333333333334
2016-04-14,England,1362.0
2016-04-14,Scotland,94.0
2016-04-14,Wales,78.93333333333334
2016-04-15,England,1273.0
2016-04-15,Scotland,59.0
2016-04-15,Wales,78.93333333333334
2016-04-16,England,1358.0
2016-04-16,Scotland,80.0
2016-04-16,Wales,78.93333333333334
2016-04-17,England,1508.0
2016-04-17,Scotland,72.0
2016-04-17,Wales,78.93333333333334
2016-04-18,England,1350.0
2016-04-18,Scotland,92.0
2016-04-18,Wales,78.93333333333334
2016-04-19,England,1554.0
2016-04-19,Scotland,143.0
2016-04-19,Wales,78.93333333333334
2016-04-20,England,1579.0
2016-04-20,Scotland,154.0
2016-04-20,Wales,78.93333333333334
2016-04-21,England,1662.0
2016-04-21,Scotland,178.0
2016-04-21,Wales,78.93333333333334
2016-04-22,England,1528.0
2016-04-22,Scotland,135.0
2016-04-22,Wales,78.93333333333334
2016-04-23,England,1585.0
2016-04-23,Scotland,209.0
2016-04-23,Wales,78.93333333333334
2016-04-24,England,1472.0
2016-04-24,Scotland,198.0
2016-04-24,Wales,78.93333333333334
2016-04-25,England,1254.0
2016-04-25,Scotland,138.0
2016-04-25,Wales,78.93333333333334
2016-04-26,England,1320.0
2016-04-26,Scotland,115.0
2016-04-26,Wales,78.93333333333334
2016-04-27,England,1329.0
2016-04-27,Scotland,110.0
2016-04-27,Wales,78.93333333333334
2016-04-28,England,1340.0
2016-04-28,Scotland,45.0
2016-04-28,Wales,78.93333333333334
2016-04-29,England,1269.0
2016-04-29,Scotland,67.0
2016-04-29,Wales,78.93333333333334
2016-04-30,England,1507.0
2016-04-30,Scotland,134.0
2016-04-30,Wales,78.93333333333334
2016-05-01,England,1476.0
2016-05-01,Scotland,69.0
2016-05-01,Wales,70.64516129032258
2016-05-02,England,1325.0
2016-05-02,Scotland,53.0
2016-05-02,Wales,70.64516129032258
2016-05-03,England,1355.0
2016-05-03,Scotland,92.0
2016-05-03,Wales,70.64516129032258
2016-05-04,England,1620.0
2016-05-04,Scotland,70.0
2016-05-04,Wales,70.64516129032258
2016-05-05,England,1709.0
2016-05-05,Scotland,129.0
2016-05-05,Wales,70.64516129032258
2016-05-06,England,1726.0
2016-05-06,Scotland,129.0
2016-05-06,Wales,70.64516129032258
2016-05-07,England,1865.0
2016-05-07,Scotland,109.0
2016-05-07,Wales,70.64516129032258
2016-05-08,England,1936.0
2016-05-08,Scotland,130.0
2016-05-08,Wales,70.64516129032258
2016-05-09,England,1756.0
2016-05-09,Scotland,184.0
2016-05-09,Wales,70.64516129032258
2016-05-10,England,1414.0
2016-05-10,Scotland,173.0
2016-05-10,Wales,70.64516129032258
2016-05-11,England,1487.0
2016-05-11,Scotland,150.0
2016-05-11,Wales,70.64516129032258
2016-05-12,England,1466.0
2016-05-12,Scotland,200.0
2016-05-12,Wales,70.64516129032258
2016-05-13,England,1456.0
